,feature_type,axis1,axis2,axis3
ENAH,gene,0.03346402631099943,-0.0038456118728700827,-0.014357225547667352
ENDOD1,gene,0.0030741156843369635,-0.004512641130281145,0.0033285864292583837
ENDOG,gene,-0.0070103156712548655,0.02766346085837487,-0.013842060039779789
ENG,gene,-0.016021429033645243,0.0037349640580983516,-0.024532441308537933
ENGASE,gene,-0.024241930766059464,-0.013581627062118252,0.01884245027351061
ENO1,gene,0.01907535541179114,0.021606330985657562,-0.012702634719835569
ENO2,gene,0.010667380935286961,0.025809403983884798,0.012211221797289569
ENOPH1,gene,-2.080529481262178e-05,-0.010673872713144437,-0.004757088035902491
ENSA,gene,0.0008073611341235852,-0.012663383091830757,-0.010002257464332332
ENTPD1,gene,-0.023431337336866115,0.005577899201874262,-0.01998036520300802
ENY2,gene,0.0125024051235495,0.005101809386403079,0.0033428138071681284
EP400,gene,0.007361776814324784,-0.008408671044252879,-0.0031971521513055384
EPB41,gene,-0.037347384023924374,-0.004275199977918583,0.007311719496876112
EPB41L1,gene,0.010349118227950208,0.014473937703264434,0.01777655038935435
EPB41L2,gene,0.020218313501375002,-0.018162581206453872,-0.029831873977283416
EPB41L3,gene,-0.011191257874863454,-0.009254227794200712,-0.012247274988600437
EPHB3,gene,0.008235367053802121,-0.00353988510813085,0.032350463653674534
EPHB4,gene,0.008572334570272195,-0.0012823597237189338,0.016131168958172508
EPHX1,gene,0.006168722357711004,-0.0054778038114544425,-0.002190612619145005
EPHX2,gene,-0.006983564324204354,0.004095692954732294,0.01013287888385193
EPHX3,gene,0.0028344896425594414,0.004527697199937977,0.0027389935868538974
EPM2AIP1,gene,0.004427306926555091,0.012617994641903907,0.010118521136062921
EPN1,gene,-0.009696266563068417,0.0017924238097924484,-0.01634657301474284
EPPK1,gene,0.02395838016126179,0.038097119405619904,0.0017353635160038815
EPRS1,gene,0.023166083230467056,-0.012241032552245233,-0.015058617408853866
EPS15,gene,-0.027259335185716948,0.0032653917031939413,-0.000901079156230734
EPS15L1,gene,-0.0016223432033435688,0.03439382927551084,-0.02717356679932355
EPS8L1,gene,-0.001790541569423868,0.0072666750755138905,-0.0028684958196860365
EPS8L2,gene,0.00697093094252712,0.0067442366301090255,0.017006025033672555
ERAP1,gene,-0.020494128628915843,-0.011189708253304025,-0.027418286744279097
ERBB2,gene,0.006392517252711991,-0.016532369018661248,0.022617515411855922
ERC1,gene,0.011455844218331838,0.02384580897852584,-0.011949666322500897
ERG28,gene,0.00025694933932452683,-0.013324212519270087,0.0008667363563466184
ERGIC1,gene,-0.01694386374716778,-0.016442929219717708,0.0015121741225981606
ERGIC2,gene,0.009514927789218459,0.008197067486482166,0.005924314850184887
ERGIC3,gene,0.01657406386372394,0.0007929923970857388,0.0018825791343023003
ERH,gene,0.004610832079839723,-0.01675282915681977,-0.0015650644404537853
ERLEC1,gene,-0.00640100705671477,-0.0028685301931904543,-0.017077828387792034
ERLIN1,gene,-0.0004894268681532362,-0.011025122324007323,-0.010441090758977365
ERLIN2,gene,-0.00124673495505936,0.007180808315923003,0.0009811353765798942
ERMP1,gene,0.0022295315932132718,0.007243360627632388,0.0022604031208060308
ERO1A,gene,-0.005055508813855238,0.00841305940938675,-0.032979338202288495
ERP29,gene,-0.01813713579643427,-0.023346476674619185,-0.014395048327544102
ERP44,gene,0.006450379527244842,-0.008102365792033269,-0.022864490667535528
ESD,gene,-0.016854349624737208,0.018014233194764435,-0.004747433405027218
ESRP1,gene,0.032223531805455216,0.005454995725250499,-0.0002513762385499283
ESYT1,gene,-0.02735960747811531,-0.005301569889604774,-0.00039743116190727373
ESYT2,gene,-0.0014775141841720917,-0.004681436684664981,0.005740874463400838
ESYT3,gene,-0.0038455134621921978,0.005916168639634617,-0.004134857445446263
ETF1,gene,0.014605666591135031,-0.003833293627823095,-0.027135584196188046
ETFA,gene,-0.02053102836360076,0.030255034882157625,-0.012709867198822843
ETFB,gene,-0.017491801401097153,0.038362060213069885,-0.013309376752505233
ETHE1,gene,-0.003922237049873249,0.011043746429538936,-0.00834779512126627
ETV6,gene,0.024017938482211846,0.023591379654861657,0.013709008381071476
EVL,gene,-0.035224184607486414,0.0007099881213626914,-0.0017699162793123283
EVPL,gene,-0.0018286877695020656,0.01203916275298543,0.006886708714127238
EWSR1,gene,-0.012541667370018581,0.02966272593146103,0.009817742998150967
EXD2,gene,0.012677414844412172,0.01073368382522761,-0.0030568445421264474
EXOC1,gene,-0.009288538411939643,0.006202957973909547,-0.01094129271614758
EXOC2,gene,-0.004059550506609422,-0.015986570741365436,-0.0026501157289622267
EXOC3,gene,-0.01353661528465726,-0.010678373702922243,0.0034882809560076557
EXOC4,gene,-0.0036844096692354228,-0.003073714307948144,0.0015705527039845525
EXOC6B,gene,0.00013916912965461207,0.012221291527770333,0.01824892305290688
EXOC7,gene,-0.013650057718966798,0.010658286703124428,-0.004987159386833463
EXOC8,gene,-0.0021405973499529947,0.02433924374377425,0.009166359177709976
EXOSC10,gene,-0.004076049970665015,-0.026251694695161216,-0.007108265018018514
EXOSC2,gene,0.005214743651644612,-0.0046258106422679,-0.021443209834545642
EXOSC3,gene,-0.0016945195979408449,-0.007174344841835222,-0.003885715472123067
EXOSC4,gene,0.0010981113224728528,0.007998731570757233,-0.007307562828010413
EXOSC5,gene,0.005316193001307289,-0.01584508304999896,-0.00910551119964414
EXOSC6,gene,0.00704535744502759,-0.008397054200910139,-0.0077021920631961055
EXOSC7,gene,0.002282882229069667,-0.0003372848359714215,-0.0062735262248778435
EXOSC9,gene,-0.0016024893355601126,-0.012820636922673543,-0.022267303378954297
EZR,gene,-0.029104460630816897,-0.008908954598245837,0.019972385470771552
F11R,gene,0.028666180856264063,-0.02994375520803308,-0.005609584969572731
F12,gene,-0.020781043722859934,0.016674355269862655,-0.011919779992298622
F13A1,gene,-0.025968371287927568,0.014703871013343401,-0.01610700925918393
F2,gene,-0.015054156677935774,0.023439844511057923,-0.031320710826035096
F8A1,gene,-0.01300414152111922,-0.009375669996312045,-0.007539299224139042
F9,gene,-0.02154737793450694,0.0008806621515615403,-0.0035564783423414764
FABP5,gene,0.01183561393971098,-0.0012451911831162497,-0.010561065798466428
FABP7,gene,0.01820532690628539,-0.03487766575974216,0.00744001060055858
FAF1,gene,-0.0066517108520034885,0.01692096636084461,0.016973658610932564
FAF2,gene,0.0007582649440961112,0.002072850922350194,0.004074556032503391
FAH,gene,0.00856973942636406,-0.006719414681875268,-0.0010375406568782573
FAHD1,gene,0.004112668843910607,0.0096536731455582,0.002266191754273851
FAHD2A,gene,0.022988236697131577,0.020116917160666777,0.015516394924963844
FAM114A1,gene,0.012784655567536041,0.0006188811636265828,0.00960208855118777
FAM120A,gene,-0.0053490988079656614,0.014784260822069125,-0.012020118346301085
FAM120C,gene,0.0075872589415446594,0.02351390706495077,0.02381955775050858
FAM32A,gene,0.006820134390982398,0.0089208582992628,0.008505612638661689
FAM3C,gene,0.0034709822538505296,-0.018467576098823973,-0.0017295661788646133
FAM83H,gene,0.014905860734083176,0.027502204888244067,0.014590916277655522
FAM8A1,gene,0.005739614873108032,0.0025501752855983844,0.0011482766086734191
FAM91A1,gene,0.015620377179867695,0.01103491179867324,-0.003635850640810948
FAM98A,gene,0.005786868610392267,-0.01302539660076273,-0.006846452457221251
FAM98B,gene,-0.026077966361477023,0.009865325570168067,0.010729953296526948
FAP,gene,-0.0014101625783210702,0.02198529975340569,-0.02774576043657975
FARP1,gene,0.013518924129157976,0.03288605781895469,0.02235864856000229
FARSA,gene,0.020203875117166033,0.011890250516440106,-0.00045694105408232297
FARSB,gene,0.009525686100081076,-0.0006621048869947508,-0.004951132618989046
FASN,gene,0.03946647938301865,-0.003880647773959636,-0.013599552776520465
FAU,gene,0.005167648745096858,0.007559551608556974,-0.007454836152184294
FBL,gene,-0.012373898362258409,2.985308163763098e-05,0.02723661048362732
FBLIM1,gene,0.007604343976840446,0.037689678832531506,-0.010791670360149112
FBLN1,gene,-0.005336377209971836,0.03500464389960564,-0.03480345372202837
FBLN2,gene,-0.0009855226057698563,0.03809663733910197,-0.03081846717439195
FBLN5,gene,-0.011073802223182966,0.018513680924858396,0.01667990571665275
FBN1,gene,-0.02326109945424131,0.006338029356291795,-0.013400003835005385
FBP1,gene,0.003026913086153293,-0.015555707127915076,-0.0390280465693659
FBXL18,gene,0.0159246979391542,0.011589152473457967,0.00020998325044368563
FBXL8,gene,-0.023993822118088395,0.0035026496256745127,0.010155072130981626
FBXO22,gene,0.014163202727981678,0.02713728646899215,0.016875452674889314
FBXO30,gene,0.0031638248337505187,0.013766288655855018,0.016859578117144978
FBXO7,gene,-0.006693075420631822,0.03230631761446508,-0.0152311766039143
FCGBP,gene,0.00242847083837381,-0.008062019793890167,0.019379729828367647
FCGR1A,gene,0.006694168385168786,-0.018881957200511213,-0.04933703702881688
FCSK,gene,-0.0011218970827781443,-0.0017203520683377407,0.0030476609636132575
FDPS,gene,0.03166699243150177,0.0015528225081772476,-0.012890631619702372
FDXR,gene,-0.010674983430355953,0.005552019996111043,0.004843283795517968
FECH,gene,-0.005162515144929871,0.021113790865045515,-0.0006918378303943547
FEN1,gene,-0.013402677315892227,-0.01515057359080244,0.006678639448667686
FERMT2,gene,0.0006418247989856882,0.041284487293816355,-0.032396183793988106
FERMT3,gene,-0.03292507957954405,-0.009071114951515287,-0.02050325114737932
FGA,gene,-0.024549346817082443,0.016093311026427755,-0.020971441682979215
FGB,gene,-0.02130826748975612,0.014154784446359616,-0.02718641861139399
FGG,gene,-0.022151191043545935,0.014395278922815218,-0.02818529046841054
FH,gene,0.03124536810088897,-0.01048077334491021,0.00972222522821182
FHOD1,gene,-0.0019895461052513164,-0.012405727661612553,-0.04226965101988411
FIBP,gene,-0.009382447586472878,-0.008584186986047121,0.015767999963776674
FIP1L1,gene,-0.008632442485859657,0.004357509948562608,0.012506782128846252
FIS1,gene,-0.006243596865373514,-0.025048119334235425,0.008423360503191799
FKBP10,gene,0.03479978921210499,0.0016300828727012513,-0.03841664956826324
FKBP11,gene,-0.02033507469095665,0.002519326234378586,-0.013604780753623131
FKBP15,gene,-0.019652332746705418,-0.015041811897885896,-0.03226593876283245
FKBP1A,gene,-0.008724612649708457,0.0028846424185232813,0.0005793532748441792
FKBP2,gene,-0.014852703580463672,-0.008807348432517311,-0.013672755989072177
FKBP3,gene,0.004986729604516898,-0.008752726771945824,-0.020353737932482067
FKBP4,gene,0.03758940623276155,-0.01338520382711508,-0.0009405671893565615
FKBP5,gene,-0.0180333295268367,-0.022549955764791983,-0.023409527276769426
FKBP7,gene,-0.0017044434109615403,0.0244399330057716,0.016830820658126706
FKBP8,gene,0.021384263531050874,0.003088952181414605,-0.03454682407389091
FKBP9,gene,0.02553231984261651,0.01717467015374257,-0.021359343129640766
FLAD1,gene,0.0210997292404091,-0.024689832244319327,0.0033363834391215617
FLG,gene,0.008389018302926396,0.006937160762458828,-0.009559609258589978
FLG2,gene,0.005071043763972928,0.009222157563957036,-0.0075280452834283135
FLII,gene,-0.031491238681321664,0.005145206350974384,-0.005107308367282052
FLNA,gene,-0.007591214258260353,0.033631271936871814,-0.012129215827229124
FLNB,gene,0.018146863146439714,0.019826786243198266,-0.0004199560824973712
FLNC,gene,-0.006238311327420115,0.043435921300461346,-0.01806496340532864
FLOT1,gene,-0.02996495912951221,0.00415276360422798,-0.00816841715689518
FLOT2,gene,-0.030835736237999244,-0.003256110679344437,0.005853548341011209
FLYWCH2,gene,-0.00888250335913758,0.039925021191370307,-0.0016352132755993423
FMC1,gene,0.013704250791562244,-0.006596034959462212,0.010081845251401562
FMNL1,gene,-0.03341122485757165,-0.013002761988290258,-0.016548606888383163
FMNL2,gene,0.004922139362523541,-0.0035802713291388415,-0.029854086177252187
FMOD,gene,-0.0036596757967020514,0.01302218343211031,0.003264676634763302
FMR1,gene,0.02006986094348383,0.034773547955232735,0.005950659644663021
FN1,gene,-0.0026402687234144146,0.03396642421732444,-0.032414137024907745
FN3K,gene,0.01138691354758555,-0.0005629557101345353,0.026268649245853027
FN3KRP,gene,-0.009851799541610634,0.004742132121006883,0.023091979217158883
FNBP1L,gene,0.009048444168051338,-0.02007715829961026,0.036639853598167925
FNTA,gene,0.007419572926886578,-0.015512269172446875,-0.029799137440526858
FOXK1,gene,0.012761199815920622,0.006667949124226452,0.020264002974739435
FRK,gene,-0.027590378835043557,0.010798915011606517,-0.0016504534508906422
FRMD8,gene,-0.0014535448820203296,-0.0185213986788047,0.00560928722429642
FRYL,gene,-0.01930699100099859,0.004484125666340375,0.003502123735930909
FSCN1,gene,0.023914659365819723,0.002972499505136884,-0.001776015658251947
FTH1,gene,-0.0014898362135961536,0.013977535644394625,-0.021295927597897363
FTL,gene,-0.006872541230428689,0.0056290579433224755,-0.032680162279540535
FTO,gene,0.01690745442885111,0.010682365808310033,-0.0033017400663551064
FTSJ3,gene,0.0035138116590815254,-0.003252484208806233,-0.001738209365003258
FUBP1,gene,-0.023260621139547136,0.03240360785580128,0.022341807477949782
FUBP3,gene,0.01694580574437523,0.019845149578630813,-0.002052584834889133
FUCA1,gene,-0.004938229867026021,0.0005288332174543021,0.0004962715314921305
FUS,gene,0.009684520776720664,0.004816934170458776,0.008406788809593859
FXR1,gene,0.035083835795834704,0.01183508857008603,-0.004873902857247167
FXR2,gene,0.012569611449177663,-0.0030983851194916513,-0.0008063950591758265
FYTTD1,gene,-0.003154948813677638,0.021943214982881657,0.016169039884173182
G3BP1,gene,0.03222030462715252,0.01752589881952528,-0.013347761661794378
G3BP2,gene,0.025088592383542795,0.009018113219968878,-0.013256294708189613
G6PD,gene,-0.01823238850320401,0.013827432576943799,-0.03272000443923989
GAA,gene,0.02630855793853907,0.0030334547247064412,0.00297819125684734
GABARAPL2,gene,-0.0040834701960048275,0.006029893288529853,-0.00847654914335678
GABPA,gene,-0.016683774398254723,0.01001031349609602,-0.004899414131017665
GADD45GIP1,gene,0.005752427450008305,0.014980469816651456,-0.003884407391800733
GAK,gene,-0.021679427606919276,-0.003512568595308387,-0.015447624016987788
GALE,gene,0.00515215237006246,-0.006689017107073924,-0.025885153042481276
GALK1,gene,-0.021423430563848423,-0.009706535047148558,-0.0019663473413092727
GALK2,gene,0.004052919855621515,0.013674467150913383,0.006110198010479173
GALM,gene,-0.012000469555561503,-0.02408399728124139,-0.03517572622890326
GALNS,gene,0.007474767020720584,-0.00396616602664628,0.01712133695105428
GALNT1,gene,0.008214398636520627,0.004223235510568272,-0.01252046226043233
GALNT2,gene,0.00637339855364203,0.002165252028335216,-0.014631222842548475
GALT,gene,-0.023349034758187014,0.0006989188874019951,0.0021127675283973556
GAN,gene,0.006730950513455666,0.025295024263073458,0.0063164876914082084
GANAB,gene,0.0077317743619990924,-0.019280976741190562,-0.004277060707513182
GAPDH,gene,0.02333864920370284,-0.0005203902448288595,-0.013725361414569086
GAPVD1,gene,0.011808546827110605,0.0031452504135115024,-0.02136774654289758
GAR1,gene,-0.007802231319270934,0.0007262728093162374,0.012041460325744399
GARS1,gene,0.016524328985657106,0.003111998419327254,-0.02852139871679947
GART,gene,0.01775771117470906,-0.02581452289782404,-0.01697543634367247
GATAD2A,gene,-0.011967422688177,0.03547373657658725,0.007634058397669302
GATAD2B,gene,0.009795504387433023,0.0019007548057550503,0.011389132983542752
GATD1,gene,-0.010516693734905685,-0.008677813709137812,-0.021435918156498982
GATD3;GATD3B,gene,-0.0036958648843446965,-0.0054338340466043794,0.00876851869599147
GBA1,gene,0.012014639201192192,0.001001970908420577,-0.005218356714229564
GBE1,gene,-0.006645494345287545,0.036582550416264556,-0.013008409037396971
GBF1,gene,-0.007883556522418865,0.002534857986037352,-0.019890359188681036
GBP1,gene,-0.005194549625362899,-0.037642496956660235,-0.04213894610727204
GBP2,gene,-0.020665593961580964,-0.014144306470938802,-0.036620911086635254
GC,gene,-0.013237232549614971,0.03080854952615055,-0.032430233806550066
GCA,gene,-0.026921560346684997,-0.01054161179256172,0.006738501276207619
GCDH,gene,0.0012578879832051788,-0.018258423254902355,0.01395058790678039
GCFC2,gene,0.012156891421036207,-0.003039980520263235,0.013278760593597958
GCHFR,gene,-0.010575782642335291,-0.013822767926038527,-0.03042755269770518
GCLC,gene,-0.017209159621985146,-0.003641049286033057,-0.0038071607411317853
GCN1,gene,0.004581444897285136,-0.016860571016230855,-0.01886431879938008
GDA,gene,7.66036564010038e-05,0.007841632352558347,-0.00028061488016447233
GDI1,gene,-0.01699222787801229,-0.0015143680253582171,0.014775485532535017
GDI2,gene,-0.00797537278133831,-0.03800412361765623,-0.00855072088919384
GDPD3,gene,0.007654933780954298,0.008871587860877285,0.005625025649830681
GEMIN5,gene,-0.00024168280363586977,-0.017750333917973312,-0.021098762638460694
GET3,gene,0.002441197241290939,-0.04447321490516064,0.0003449662145110526
GET4,gene,0.002470155479026772,-0.01877420989920961,-0.001995278859464229
GFM1,gene,0.028199856381428287,-0.004154398356615506,-0.0020453083527903625
GFPT1,gene,0.02506686075643414,-0.038561928036662384,-0.020016570907567227
GFUS,gene,0.032346808457929734,-0.00026580286687498427,0.0015278818540767995
